Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalAmount,Year,Month,Hour,DayOfWeek,DayName,TimeOfDay,Country_Encoded
491637,22297,HEART IVORY TRELLIS SMALL,48,2009-12-11 15:55:00,1.25,15984.0,United Kingdom,60.0,2009,12,15,4,Friday,Afternoon,38
491637,22156,HEART DECORATION WITH PEARLS ,36,2009-12-11 15:55:00,0.85,15984.0,United Kingdom,30.6,2009,12,15,4,Friday,Afternoon,38
491637,21802,CHRISTMAS TREE HEART DECORATION,36,2009-12-11 15:55:00,0.42,15984.0,United Kingdom,15.12,2009,12,15,4,Friday,Afternoon,38
491637,21258,VICTORIAN SEWING BOX LARGE,1,2009-12-11 15:55:00,12.75,15984.0,United Kingdom,12.75,2009,12,15,4,Friday,Afternoon,38
491637,21811,CHRISTMAS HANGING HEART WITH BELL,48,2009-12-11 15:55:00,1.25,15984.0,United Kingdom,60.0,2009,12,15,4,Friday,Afternoon,38
491637,22034,ROBIN CHRISTMAS CARD,24,2009-12-11 15:55:00,0.42,15984.0,United Kingdom,10.08,2009,12,15,4,Friday,Afternoon,38
491637,22295,HEART FILIGREE DOVE LARGE,24,2009-12-11 15:55:00,1.65,15984.0,United Kingdom,39.6,2009,12,15,4,Friday,Afternoon,38
491637,22162,HEART GARLAND RUSTIC PADDED,8,2009-12-11 15:55:00,2.95,15984.0,United Kingdom,23.6,2009,12,15,4,Friday,Afternoon,38
491637,21391,FRENCH EMROIDR LAVENDER SCENT HEART,9,2009-12-11 15:55:00,2.1,15984.0,United Kingdom,18.9,2009,12,15,4,Friday,Afternoon,38
491640,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,2,2009-12-11 16:11:00,1.95,15898.0,United Kingdom,3.9,2009,12,16,4,Friday,Afternoon,38
491640,47503G,ASS FLORAL PRINT TAPE MEASURE,2,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491640,47503K,ASSORTED FLORAL SECATEURS,2,2009-12-11 16:11:00,1.95,15898.0,United Kingdom,3.9,2009,12,16,4,Friday,Afternoon,38
491640,47503E,ASS FLORAL PRINT SCISSORS,2,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491640,47503F,ASS FLORAL PRINT TORCH,4,2009-12-11 16:11:00,1.65,15898.0,United Kingdom,6.6,2009,12,16,4,Friday,Afternoon,38
491640,20963,APPLE BATH SPONGE,3,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,3.75,2009,12,16,4,Friday,Afternoon,38
491640,20961,STRAWBERRY BATH SPONGE ,3,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,3.75,2009,12,16,4,Friday,Afternoon,38
491640,20966,SANDWICH BATH SPONGE,3,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,3.75,2009,12,16,4,Friday,Afternoon,38
491640,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2009-12-11 16:11:00,4.95,15898.0,United Kingdom,4.95,2009,12,16,4,Friday,Afternoon,38
491640,22113,GREY HEART HOT WATER BOTTLE,1,2009-12-11 16:11:00,3.45,15898.0,United Kingdom,3.45,2009,12,16,4,Friday,Afternoon,38
491640,21481,FAWN BLUE HOT WATER BOTTLE,2,2009-12-11 16:11:00,2.95,15898.0,United Kingdom,5.9,2009,12,16,4,Friday,Afternoon,38
491640,22110,BIRD HOUSE HOT WATER BOTTLE,1,2009-12-11 16:11:00,3.45,15898.0,United Kingdom,3.45,2009,12,16,4,Friday,Afternoon,38
491640,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1,2009-12-11 16:11:00,3.25,15898.0,United Kingdom,3.25,2009,12,16,4,Friday,Afternoon,38
491640,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,2009-12-11 16:11:00,3.25,15898.0,United Kingdom,3.25,2009,12,16,4,Friday,Afternoon,38
491640,20682,RED SPOTTY CHILDS UMBRELLA,1,2009-12-11 16:11:00,3.25,15898.0,United Kingdom,3.25,2009,12,16,4,Friday,Afternoon,38
491640,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,1,2009-12-11 16:11:00,5.95,15898.0,United Kingdom,5.95,2009,12,16,4,Friday,Afternoon,38
491640,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,1,2009-12-11 16:11:00,5.95,15898.0,United Kingdom,5.95,2009,12,16,4,Friday,Afternoon,38
491640,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,1,2009-12-11 16:11:00,5.95,15898.0,United Kingdom,5.95,2009,12,16,4,Friday,Afternoon,38
491640,15056N,EDWARDIAN PARASOL NATURAL,1,2009-12-11 16:11:00,5.95,15898.0,United Kingdom,5.95,2009,12,16,4,Friday,Afternoon,38
491640,15056BL,EDWARDIAN PARASOL BLACK,1,2009-12-11 16:11:00,5.95,15898.0,United Kingdom,5.95,2009,12,16,4,Friday,Afternoon,38
491640,22104,MIRROR MOSAIC CANDLE PLATE,6,2009-12-11 16:11:00,1.45,15898.0,United Kingdom,8.7,2009,12,16,4,Friday,Afternoon,38
491640,22415,WHITE TISSUE REAM,2,2009-12-11 16:11:00,7.95,15898.0,United Kingdom,15.9,2009,12,16,4,Friday,Afternoon,38
491640,48116,DOOR MAT MULTICOLOUR STRIPE,2,2009-12-11 16:11:00,6.75,15898.0,United Kingdom,13.5,2009,12,16,4,Friday,Afternoon,38
491640,48188,DOOR MAT WELCOME PUPPIES,1,2009-12-11 16:11:00,6.75,15898.0,United Kingdom,6.75,2009,12,16,4,Friday,Afternoon,38
491640,48187,DOOR MAT NEW ENGLAND,1,2009-12-11 16:11:00,6.75,15898.0,United Kingdom,6.75,2009,12,16,4,Friday,Afternoon,38
491640,48197,DOOR MAT BIRD ON THE WIRE,1,2009-12-11 16:11:00,6.75,15898.0,United Kingdom,6.75,2009,12,16,4,Friday,Afternoon,38
491640,48184,DOOR MAT ENGLISH ROSE ,2,2009-12-11 16:11:00,6.75,15898.0,United Kingdom,13.5,2009,12,16,4,Friday,Afternoon,38
491640,48111,DOOR MAT 3 SMILEY CATS,2,2009-12-11 16:11:00,6.75,15898.0,United Kingdom,13.5,2009,12,16,4,Friday,Afternoon,38
491640,48194,DOORMAT HEARTS,2,2009-12-11 16:11:00,6.75,15898.0,United Kingdom,13.5,2009,12,16,4,Friday,Afternoon,38
491640,48185,DOOR MAT FAIRY CAKE,1,2009-12-11 16:11:00,6.75,15898.0,United Kingdom,6.75,2009,12,16,4,Friday,Afternoon,38
491640,46775E,CANDY POP CHUNKY KNITTED THROW ,1,2009-12-11 16:11:00,16.95,15898.0,United Kingdom,16.95,2009,12,16,4,Friday,Afternoon,38
491640,46775A,BUBBLE GUM CHUNKY KNITTED THROW ,1,2009-12-11 16:11:00,16.95,15898.0,United Kingdom,16.95,2009,12,16,4,Friday,Afternoon,38
491640,18098C,PORCELAIN BUTTERFLY OIL BURNER,2,2009-12-11 16:11:00,2.95,15898.0,United Kingdom,5.9,2009,12,16,4,Friday,Afternoon,38
491640,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,2009-12-11 16:11:00,12.75,15898.0,United Kingdom,12.75,2009,12,16,4,Friday,Afternoon,38
491640,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2009-12-11 16:11:00,5.95,15898.0,United Kingdom,5.95,2009,12,16,4,Friday,Afternoon,38
491640,35911B,PINK/FLOWER RABBIT EGG WARMER ,12,2009-12-11 16:11:00,2.1,15898.0,United Kingdom,25.200000000000003,2009,12,16,4,Friday,Afternoon,38
491640,84532B,FAIRY CAKES RECTANGLUAR BOXES,1,2009-12-11 16:11:00,5.95,15898.0,United Kingdom,5.95,2009,12,16,4,Friday,Afternoon,38
491640,72801F,S/4 FESTIVE RED DINNER CANDLES,12,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,15.0,2009,12,16,4,Friday,Afternoon,38
491640,22074,6 RIBBONS SHIMMERING PINKS ,1,2009-12-11 16:11:00,1.65,15898.0,United Kingdom,1.65,2009,12,16,4,Friday,Afternoon,38
491640,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491640,85049E,SCANDINAVIAN REDS RIBBONS,3,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,3.75,2009,12,16,4,Friday,Afternoon,38
491640,85049C,ROMANTIC PINKS RIBBONS ,2,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491640,22076,6 RIBBONS EMPIRE  ,4,2009-12-11 16:11:00,1.65,15898.0,United Kingdom,6.6,2009,12,16,4,Friday,Afternoon,38
491640,85049D,BRIGHT BLUES RIBBONS ,1,2009-12-11 16:11:00,1.25,15898.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491640,22075,6 RIBBONS ELEGANT CHRISTMAS ,3,2009-12-11 16:11:00,1.65,15898.0,United Kingdom,4.949999999999999,2009,12,16,4,Friday,Afternoon,38
491640,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2009-12-11 16:11:00,0.65,15898.0,United Kingdom,7.800000000000001,2009,12,16,4,Friday,Afternoon,38
491640,72756,FAIRY CAKE CANDLES,18,2009-12-11 16:11:00,1.49,15898.0,United Kingdom,26.82,2009,12,16,4,Friday,Afternoon,38
491640,22186,RED STAR CARD HOLDER,1,2009-12-11 16:11:00,2.95,15898.0,United Kingdom,2.95,2009,12,16,4,Friday,Afternoon,38
491640,22187,GREEN CHRISTMAS TREE CARD HOLDER,1,2009-12-11 16:11:00,4.25,15898.0,United Kingdom,4.25,2009,12,16,4,Friday,Afternoon,38
491640,47504J,ENGLISH ROSE SET/3 GARDEN TOOLS,1,2009-12-11 16:11:00,7.95,15898.0,United Kingdom,7.95,2009,12,16,4,Friday,Afternoon,38
491640,48173C,DOOR MAT BLACK FLOCK ,2,2009-12-11 16:11:00,6.75,15898.0,United Kingdom,13.5,2009,12,16,4,Friday,Afternoon,38
491640,21931,JUMBO STORAGE BAG SUKI,4,2009-12-11 16:11:00,1.95,15898.0,United Kingdom,7.8,2009,12,16,4,Friday,Afternoon,38
491640,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2009-12-11 16:11:00,1.95,15898.0,United Kingdom,5.85,2009,12,16,4,Friday,Afternoon,38
491642,85099B,JUMBO BAG RED WHITE SPOTTY ,6,2009-12-11 16:33:00,1.95,14130.0,United Kingdom,11.7,2009,12,16,4,Friday,Afternoon,38
491642,21930,JUMBO STORAGE BAG SKULLS,2,2009-12-11 16:33:00,1.95,14130.0,United Kingdom,3.9,2009,12,16,4,Friday,Afternoon,38
491642,85016,SET OF 6 VINTAGE NOTELETS KIT,2,2009-12-11 16:33:00,2.55,14130.0,United Kingdom,5.1,2009,12,16,4,Friday,Afternoon,38
491642,84247G,"DECOUPAGE,GREETING CARD,",12,2009-12-11 16:33:00,0.42,14130.0,United Kingdom,5.04,2009,12,16,4,Friday,Afternoon,38
491642,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,2,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491642,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2009-12-11 16:33:00,2.95,14130.0,United Kingdom,8.850000000000001,2009,12,16,4,Friday,Afternoon,38
491642,84006,MAGIC TREE -PAPER FLOWERS,1,2009-12-11 16:33:00,0.85,14130.0,United Kingdom,0.85,2009,12,16,4,Friday,Afternoon,38
491642,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491642,85121B,RETRO LAUNDRY TUB PINK,2,2009-12-11 16:33:00,8.5,14130.0,United Kingdom,17.0,2009,12,16,4,Friday,Afternoon,38
491642,22113,GREY HEART HOT WATER BOTTLE,3,2009-12-11 16:33:00,3.45,14130.0,United Kingdom,10.35,2009,12,16,4,Friday,Afternoon,38
491642,22059,CERAMIC STRWBERRY DESIGN MUG,2,2009-12-11 16:33:00,1.49,14130.0,United Kingdom,2.98,2009,12,16,4,Friday,Afternoon,38
491642,22058,CERAMIC LOVE HEARTS DESIGN MUG,2,2009-12-11 16:33:00,1.49,14130.0,United Kingdom,2.98,2009,12,16,4,Friday,Afternoon,38
491642,37448,CERAMIC CAKE DESIGN SPOTTED MUG,2,2009-12-11 16:33:00,1.49,14130.0,United Kingdom,2.98,2009,12,16,4,Friday,Afternoon,38
491642,20963,APPLE BATH SPONGE,1,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491642,20966,SANDWICH BATH SPONGE,1,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491642,20960,WATERMELON BATH SPONGE,1,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491642,85178,VICTORIAN SEWING KIT,6,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,7.5,2009,12,16,4,Friday,Afternoon,38
491642,79072,TEATIME CAKE TIN WITH HANDLE,2,2009-12-11 16:33:00,9.95,14130.0,United Kingdom,19.9,2009,12,16,4,Friday,Afternoon,38
491642,21974,SET OF 36 PAISLEY FLOWER DOILIES,3,2009-12-11 16:33:00,1.45,14130.0,United Kingdom,4.35,2009,12,16,4,Friday,Afternoon,38
491642,84992,72 SWEETHEART FAIRY CAKE CASES,4,2009-12-11 16:33:00,0.55,14130.0,United Kingdom,2.2,2009,12,16,4,Friday,Afternoon,38
491642,21212,PACK OF 72 RETRO SPOT CAKE CASES,5,2009-12-11 16:33:00,0.55,14130.0,United Kingdom,2.75,2009,12,16,4,Friday,Afternoon,38
491642,84991,60 TEATIME FAIRY CAKE CASES,5,2009-12-11 16:33:00,0.55,14130.0,United Kingdom,2.75,2009,12,16,4,Friday,Afternoon,38
491642,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2009-12-11 16:33:00,0.55,14130.0,United Kingdom,2.75,2009,12,16,4,Friday,Afternoon,38
491642,37502,TEA TIME MUG IN GIFT BOX,4,2009-12-11 16:33:00,2.95,14130.0,United Kingdom,11.8,2009,12,16,4,Friday,Afternoon,38
491642,84378,SET OF 3 HEART COOKIE CUTTERS,2,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491642,84595E,LARGE TORTILLA DESIGN RED BOWL,1,2009-12-11 16:33:00,3.75,14130.0,United Kingdom,3.75,2009,12,16,4,Friday,Afternoon,38
491642,20978,36 PENCILS TUBE SKULLS,1,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491642,84691,PACK 20 DOLLY PEGS,3,2009-12-11 16:33:00,0.85,14130.0,United Kingdom,2.55,2009,12,16,4,Friday,Afternoon,38
491642,22122,SET OF 2 FANCY FONT TEA TOWELS,3,2009-12-11 16:33:00,2.95,14130.0,United Kingdom,8.850000000000001,2009,12,16,4,Friday,Afternoon,38
491642,20982,12 PENCILS TALL TUBE SKULLS,1,2009-12-11 16:33:00,0.85,14130.0,United Kingdom,0.85,2009,12,16,4,Friday,Afternoon,38
491642,20983,12 PENCILS TALL TUBE RED SPOTTY,1,2009-12-11 16:33:00,0.85,14130.0,United Kingdom,0.85,2009,12,16,4,Friday,Afternoon,38
491642,20975,12 PENCILS SMALL TUBE RED SPOTTY,6,2009-12-11 16:33:00,0.65,14130.0,United Kingdom,3.9,2009,12,16,4,Friday,Afternoon,38
491642,20665,RED SPOTTY PURSE ,3,2009-12-11 16:33:00,2.95,14130.0,United Kingdom,8.850000000000001,2009,12,16,4,Friday,Afternoon,38
491642,20666,ECONOMY HOLIDAY PURSE,3,2009-12-11 16:33:00,2.95,14130.0,United Kingdom,8.850000000000001,2009,12,16,4,Friday,Afternoon,38
491642,20670,VIP HOLIDAY PURSE,3,2009-12-11 16:33:00,2.95,14130.0,United Kingdom,8.850000000000001,2009,12,16,4,Friday,Afternoon,38
491642,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,6,2009-12-11 16:33:00,0.42,14130.0,United Kingdom,2.52,2009,12,16,4,Friday,Afternoon,38
491642,84596G,SMALL CHOCOLATES PINK BOWL,2,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491642,20672,PINK TEATIME PRINT BOWL,2,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491642,20671,BLUE TEATIME PRINT BOWL ,2,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491642,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491642,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491642,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,11,2009-12-11 16:33:00,0.85,14130.0,United Kingdom,9.35,2009,12,16,4,Friday,Afternoon,38
491642,84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,3,2009-12-11 16:33:00,0.85,14130.0,United Kingdom,2.55,2009,12,16,4,Friday,Afternoon,38
491642,21076,SET/20 COLLAGE PAPER NAPKIN ,6,2009-12-11 16:33:00,0.85,14130.0,United Kingdom,5.1,2009,12,16,4,Friday,Afternoon,38
491642,82551,LAUNDRY 15C METAL SIGN,2,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,2.5,2009,12,16,4,Friday,Afternoon,38
491642,85151,WELCOME METAL SIGN,22,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,27.5,2009,12,16,4,Friday,Afternoon,38
491642,82597,BOMBS AWAY METAL SIGN,1,2009-12-11 16:33:00,2.1,14130.0,United Kingdom,2.1,2009,12,16,4,Friday,Afternoon,38
491642,21770,OPEN CLOSED METAL SIGN,1,2009-12-11 16:33:00,4.95,14130.0,United Kingdom,4.95,2009,12,16,4,Friday,Afternoon,38
491642,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2009-12-11 16:33:00,4.95,14130.0,United Kingdom,14.85,2009,12,16,4,Friday,Afternoon,38
491642,21883,STARS GIFT TAPE ,7,2009-12-11 16:33:00,0.65,14130.0,United Kingdom,4.55,2009,12,16,4,Friday,Afternoon,38
491642,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1,2009-12-11 16:33:00,2.55,14130.0,United Kingdom,2.55,2009,12,16,4,Friday,Afternoon,38
491642,84007,MAGIC GARDEN MOUNT FUJI,1,2009-12-11 16:33:00,2.55,14130.0,United Kingdom,2.55,2009,12,16,4,Friday,Afternoon,38
491642,16225,RATTLE SNAKE EGGS,1,2009-12-11 16:33:00,1.25,14130.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491642,72756,FAIRY CAKE CANDLES,9,2009-12-11 16:33:00,1.49,14130.0,United Kingdom,13.41,2009,12,16,4,Friday,Afternoon,38
491642,21541,DINOSAURS WATER TRANSFER TATTOOS ,1,2009-12-11 16:33:00,0.85,14130.0,United Kingdom,0.85,2009,12,16,4,Friday,Afternoon,38
491642,21544,SKULLS  WATER TRANSFER TATTOOS ,2,2009-12-11 16:33:00,0.85,14130.0,United Kingdom,1.7,2009,12,16,4,Friday,Afternoon,38
491642,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2009-12-11 16:33:00,0.21,14130.0,United Kingdom,10.08,2009,12,16,4,Friday,Afternoon,38
491642,35096A,BLUE VICTORIAN FABRIC HEART BOX,12,2009-12-11 16:33:00,0.42,14130.0,United Kingdom,5.04,2009,12,16,4,Friday,Afternoon,38
491642,35095A,BLUE VICTORIAN FABRIC OVAL BOX,12,2009-12-11 16:33:00,0.42,14130.0,United Kingdom,5.04,2009,12,16,4,Friday,Afternoon,38
491642,48187,DOOR MAT NEW ENGLAND,1,2009-12-11 16:33:00,6.75,14130.0,United Kingdom,6.75,2009,12,16,4,Friday,Afternoon,38
491642,21524,SPOTTY  HOME SWEET HOME DOORMAT,1,2009-12-11 16:33:00,6.75,14130.0,United Kingdom,6.75,2009,12,16,4,Friday,Afternoon,38
491642,79321,CHILLI LIGHTS,2,2009-12-11 16:33:00,4.95,14130.0,United Kingdom,9.9,2009,12,16,4,Friday,Afternoon,38
491643,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2009-12-11 16:46:00,4.25,15856.0,United Kingdom,102.0,2009,12,16,4,Friday,Afternoon,38
491643,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2009-12-11 16:46:00,2.55,15856.0,United Kingdom,81.6,2009,12,16,4,Friday,Afternoon,38
491643,79066K,RETRO MOD TRAY,48,2009-12-11 16:46:00,0.64,15856.0,United Kingdom,30.72,2009,12,16,4,Friday,Afternoon,38
491643,72756,FAIRY CAKE CANDLES,108,2009-12-11 16:46:00,1.25,15856.0,United Kingdom,135.0,2009,12,16,4,Friday,Afternoon,38
491643,82600,NO SINGING METAL SIGN,48,2009-12-11 16:46:00,1.69,15856.0,United Kingdom,81.12,2009,12,16,4,Friday,Afternoon,38
491643,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,2009-12-11 16:46:00,3.39,15856.0,United Kingdom,162.72,2009,12,16,4,Friday,Afternoon,38
491643,79320, FLAMINGO LIGHTS,24,2009-12-11 16:46:00,4.25,15856.0,United Kingdom,102.0,2009,12,16,4,Friday,Afternoon,38
491643,79067,CORONA MEXICAN TRAY,6,2009-12-11 16:46:00,3.75,15856.0,United Kingdom,22.5,2009,12,16,4,Friday,Afternoon,38
491643,82580,BATHROOM METAL SIGN,25,2009-12-11 16:46:00,0.55,15856.0,United Kingdom,13.750000000000002,2009,12,16,4,Friday,Afternoon,38
491643,82581,TOILET METAL SIGN,25,2009-12-11 16:46:00,0.55,15856.0,United Kingdom,13.750000000000002,2009,12,16,4,Friday,Afternoon,38
491643,22197,"POPCORN HOLDER , SMALL ",48,2009-12-11 16:46:00,0.85,15856.0,United Kingdom,40.8,2009,12,16,4,Friday,Afternoon,38
491643,20966,SANDWICH BATH SPONGE,100,2009-12-11 16:46:00,1.25,15856.0,United Kingdom,125.0,2009,12,16,4,Friday,Afternoon,38
491643,20960,WATERMELON BATH SPONGE,50,2009-12-11 16:46:00,1.25,15856.0,United Kingdom,62.5,2009,12,16,4,Friday,Afternoon,38
491643,20754,RETRO RED SPOTTY WASHING UP GLOVES,12,2009-12-11 16:46:00,2.1,15856.0,United Kingdom,25.200000000000003,2009,12,16,4,Friday,Afternoon,38
491643,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2009-12-11 16:46:00,2.55,15856.0,United Kingdom,15.3,2009,12,16,4,Friday,Afternoon,38
491643,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2009-12-11 16:46:00,2.95,15856.0,United Kingdom,17.700000000000003,2009,12,16,4,Friday,Afternoon,38
491643,20753,RETRO PINK SPOT WASHING UP GLOVES,12,2009-12-11 16:46:00,2.1,15856.0,United Kingdom,25.200000000000003,2009,12,16,4,Friday,Afternoon,38
491644,84795C,OCEAN STRIPE HAMMOCK ,6,2009-12-11 16:48:00,7.95,17860.0,United Kingdom,47.7,2009,12,16,4,Friday,Afternoon,38
491644,62097A,PINK STRIPES SHOULDER BAG,1,2009-12-11 16:48:00,2.95,17860.0,United Kingdom,2.95,2009,12,16,4,Friday,Afternoon,38
491644,21687,SILVER PLATE CANDLE BOWL LARGE,2,2009-12-11 16:48:00,3.75,17860.0,United Kingdom,7.5,2009,12,16,4,Friday,Afternoon,38
491644,79000,MOROCCAN TEA GLASS,12,2009-12-11 16:48:00,0.85,17860.0,United Kingdom,10.2,2009,12,16,4,Friday,Afternoon,38
491644,84686,BEACH HUT MIRROR,1,2009-12-11 16:48:00,4.25,17860.0,United Kingdom,4.25,2009,12,16,4,Friday,Afternoon,38
491644,20660,VIP LUGGAGE TAG ,1,2009-12-11 16:48:00,1.25,17860.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491644,20659,ECONOMY LUGGAGE TAG,1,2009-12-11 16:48:00,1.25,17860.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491644,20655,QUEEN OF SKIES LUGGAGE TAG,1,2009-12-11 16:48:00,1.25,17860.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491644,20654,FIRST CLASS LUGGAGE TAG ,1,2009-12-11 16:48:00,1.25,17860.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491644,20773,BLUE PAISLEY NOTEBOOK,3,2009-12-11 16:48:00,1.65,17860.0,United Kingdom,4.949999999999999,2009,12,16,4,Friday,Afternoon,38
491644,20767,BLUE PAISLEY JOURNAL ,1,2009-12-11 16:48:00,2.55,17860.0,United Kingdom,2.55,2009,12,16,4,Friday,Afternoon,38
491644,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2009-12-11 16:48:00,1.95,17860.0,United Kingdom,1.95,2009,12,16,4,Friday,Afternoon,38
491644,21341,KASBAH LANTERN WITH GLASS ,2,2009-12-11 16:48:00,4.65,17860.0,United Kingdom,9.3,2009,12,16,4,Friday,Afternoon,38
491644,72812,LARGE ZINC/GLASS CANDLEHOLDER,2,2009-12-11 16:48:00,2.1,17860.0,United Kingdom,4.2,2009,12,16,4,Friday,Afternoon,38
491645,22122,SET OF 2 FANCY FONT TEA TOWELS,3,2009-12-11 16:54:00,2.95,17860.0,United Kingdom,8.850000000000001,2009,12,16,4,Friday,Afternoon,38
491645,21888,BINGO SET,1,2009-12-11 16:54:00,3.75,17860.0,United Kingdom,3.75,2009,12,16,4,Friday,Afternoon,38
491645,20761,BLUE PAISLEY SKETCHBOOK,1,2009-12-11 16:54:00,3.75,17860.0,United Kingdom,3.75,2009,12,16,4,Friday,Afternoon,38
491645,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2009-12-11 16:54:00,1.25,17860.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491645,20660,VIP LUGGAGE TAG ,1,2009-12-11 16:54:00,1.25,17860.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491645,20659,ECONOMY LUGGAGE TAG,1,2009-12-11 16:54:00,1.25,17860.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491645,20654,FIRST CLASS LUGGAGE TAG ,1,2009-12-11 16:54:00,1.25,17860.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491645,20655,QUEEN OF SKIES LUGGAGE TAG,1,2009-12-11 16:54:00,1.25,17860.0,United Kingdom,1.25,2009,12,16,4,Friday,Afternoon,38
491645,20778,GARDEN PATH NOTEBOOK ,1,2009-12-11 16:54:00,1.65,17860.0,United Kingdom,1.65,2009,12,16,4,Friday,Afternoon,38
491645,21240,BLUE  SPOTTY CUP,2,2009-12-11 16:54:00,0.85,17860.0,United Kingdom,1.7,2009,12,16,4,Friday,Afternoon,38
491645,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2009-12-11 16:54:00,4.95,17860.0,United Kingdom,4.95,2009,12,16,4,Friday,Afternoon,38
491645,22125,UNION JACK HOT WATER BOTTLE ,1,2009-12-11 16:54:00,5.95,17860.0,United Kingdom,5.95,2009,12,16,4,Friday,Afternoon,38
491645,22112,CHOCOLATE HOT WATER BOTTLE,1,2009-12-11 16:54:00,4.95,17860.0,United Kingdom,4.95,2009,12,16,4,Friday,Afternoon,38
